benchmarks/random_n10//10_1_10000.in, 0, 1.01747, 1.00674, 1.04526, 0.956332, 0.907762, 1.0075, 249, 233,7105.79, 0.00515158
benchmarks/random_n10//10_1_1000.in, 0, 1.30156, 1.26987, 1.33698, 0.778853, 0.73046, 0.830453, 2159, 1748,875.675, 0.0146058
benchmarks/random_n10//10_1_1002.in, 0, 2.13452, 2.05457, 2.22052, 0.460458, 0.413178, 0.513149, 5435, 2888,718.981, 0.024831
benchmarks/random_n10//10_1_1004.in, 0, 1.12624, 1.10278, 1.15505, 0.909653, 0.861065, 0.960984, 997, 910,1367.38, 0.0132315
benchmarks/random_n10//10_1_1006.in, 0, 1.09403, 1.07268, 1.12165, 0.91194, 0.863368, 0.963245, 780, 733,1323.99, 0.00625147
benchmarks/random_n10//10_1_1009.in, 0, 1.23244, 1.20402, 1.26482, 0.829431, 0.780962, 0.880909, 1771, 1474,1177.56, 0.0108941
benchmarks/random_n10//10_1_100.in, 0, 1836, 324.799, 10400.1, 0, 0, 21.7147, 100000, 1836,49.0095, 0.379966
benchmarks/random_n10//10_1_1011.in, 0, 1.20926, 1.18184, 1.24082, 0.804987, 0.756561, 0.856512, 1619, 1358,898.625, 0.0109588
benchmarks/random_n10//10_1_1013.in, 0, 1.10231, 1.08019, 1.13053, 0.92219, 0.87358, 0.973505, 823, 765,1727.2, 0.00753409
benchmarks/random_n10//10_1_1016.in, 0, 1.13946, 1.11551, 1.16836, 0.879819, 0.831279, 0.931192, 1142, 1005,1627.64, 0.00898537
benchmarks/random_n10//10_1_1018.in, 0, 1.08648, 1.06571, 1.11381, 0.91195, 0.863355, 0.96328, 743, 691,1786.62, 0.00631907
benchmarks/random_n10//10_1_101.in, 0, 4.47144, 4.26477, 4.69119, 0.176695, 0.148527, 0.210204, 17858, 5871,140.84, 0.0830502
benchmarks/random_n10//10_1_1020.in, 0, 3.51736, 3.35518, 3.69069, 0.227273, 0.193306, 0.267208, 12536, 4256,528.362, 0.0532507
benchmarks/random_n10//10_1_1023.in, 0, 1.75084, 1.69475, 1.81147, 0.557576, 0.509836, 0.609786, 4330, 2600,875.113, 0.0208038
benchmarks/random_n10//10_1_1025.in, 0, 1.30062, 1.26842, 1.33667, 0.729521, 0.681247, 0.781215, 2145, 1683,1166.55, 0.0148888
benchmarks/random_n10//10_1_1028.in, 0, 42.8297, 37.1158, 49.4476, 0, 2.01205e-18, 0.0243563, 100000, 7795,68.4183, 0.381818
benchmarks/random_n10//10_1_102.in, 0, 2.27851, 2.18867, 2.37514, 0.430566, 0.383498, 0.483411, 5613, 2937,160.487, 0.0257539
benchmarks/random_n10//10_1_1030.in, 0, 9.41865, 8.98162, 9.87961, 0.0555556, 0.042817, 0.072084, 80748, 14241,722.583, 0.302556
benchmarks/random_n10//10_1_1032.in, 0, 1.24132, 1.21239, 1.27419, 0.802479, 0.754045, 0.854024, 1833, 1502,1052.01, 0.0106032
benchmarks/random_n10//10_1_1035.in, 0, 2.03674, 1.95931, 2.12042, 0.439297, 0.392169, 0.492088, 4882, 2550,503.024, 0.0217201
benchmarks/random_n10//10_1_1037.in, 0, 1.1362, 1.11232, 1.16518, 0.895227, 0.846651, 0.94659, 1108, 976,1475.78, 0.0075763
benchmarks/random_n10//10_1_1039.in, 0, 1.06818, 1.04872, 1.09541, 0.929924, 0.881281, 0.981252, 594, 564,1553.5, 0.00558061
benchmarks/random_n10//10_1_103.in, 0, 565.833, 259.698, 1234.24, 0, 0, 1.39497, 100000, 3395,80.7284, 0.371215
benchmarks/random_n10//10_1_1042.in, 0, 1.15506, 1.13036, 1.18445, 0.85865, 0.810119, 0.910088, 1261, 1095,1254.71, 0.00923263
benchmarks/random_n10//10_1_1044.in, 0, 1.26143, 1.23144, 1.2953, 0.777065, 0.72868, 0.828663, 1995, 1573,1016.95, 0.0121681
benchmarks/random_n10//10_1_1047.in, 0, 1.28308, 1.25216, 1.31779, 0.777692, 0.729317, 0.829276, 2087, 1668,964.265, 0.0122457
benchmarks/random_n10//10_1_1049.in, 0, 1.12095, 1.09801, 1.14926, 0.890274, 0.841693, 0.941659, 994, 899,1539.59, 0.00792979
benchmarks/random_n10//10_1_104.in, 0, 1.9232, 1.85326, 1.99886, 0.46315, 0.415873, 0.515801, 4226, 2479,167.03, 0.0183212
benchmarks/random_n10//10_1_1051.in, 0, 2.46711, 2.35716, 2.58596, 0.358083, 0.311584, 0.411521, 5750, 2625,520.313, 0.0269923
benchmarks/random_n10//10_1_1054.in, 0, 20.5236, 18.8907, 22.3056, 0.0113422, 0.00478508, 0.0268845, 100000, 10857,138.831, 0.366987
benchmarks/random_n10//10_1_1056.in, 0, 2.01919, 1.94561, 2.09849, 0.472325, 0.424992, 0.524929, 5090, 2736,552.19, 0.0254673
benchmarks/random_n10//10_1_1059.in, 0, 1.25958, 1.22978, 1.29325, 0.790735, 0.742338, 0.842287, 1881, 1577,1048.59, 0.0117448
benchmarks/random_n10//10_1_105.in, 0, 1203, 213.059, 6814.22, 0, 0, 21.6901, 100000, 1203,24.898, 0.363303
benchmarks/random_n10//10_1_1061.in, 0, 1.80956, 1.74819, 1.87596, 0.5105, 0.462944, 0.56294, 4414, 2499,581.351, 0.0222208
benchmarks/random_n10//10_1_1064.in, 0, 1.17944, 1.15347, 1.2098, 0.8613, 0.812758, 0.91274, 1419, 1216,1530.51, 0.0117823
benchmarks/random_n10//10_1_1066.in, 0, 1.38622, 1.3502, 1.42595, 0.716075, 0.667822, 0.767815, 2680, 1992,1117.29, 0.0143127
benchmarks/random_n10//10_1_1069.in, 0, 1.0956, 1.07388, 1.12371, 0.927162, 0.878565, 0.978448, 778, 722,1362.11, 0.00674502
benchmarks/random_n10//10_1_106.in, 0, 4.0283, 3.84235, 4.22642, 0.169811, 0.142117, 0.202902, 15712, 5124,102.698, 0.0642327
benchmarks/random_n10//10_1_1071.in, 0, 7.4785, 7.13174, 7.84487, 0.0682594, 0.0535646, 0.0869855, 54513, 10956,123.652, 0.204586
benchmarks/random_n10//10_1_1073.in, 0, 1.87968, 1.81459, 1.94998, 0.50072, 0.453238, 0.553177, 4540, 2609,800.494, 0.0215453
benchmarks/random_n10//10_1_1076.in, 0, 1.38268, 1.34682, 1.42226, 0.715782, 0.667555, 0.767494, 2655, 1980,937.781, 0.0141186
benchmarks/random_n10//10_1_1078.in, 0, 3.04577, 2.90568, 3.19617, 0.306338, 0.264402, 0.354925, 8540, 3460,650.987, 0.0403603
benchmarks/random_n10//10_1_107.in, 0, 2508, 443.424, 14207, 0, 0, 21.7273, 100000, 2508,22.2807, 0.373992
benchmarks/random_n10//10_1_1081.in, 0, 1.92707, 1.86024, 1.99909, 0.50561, 0.458111, 0.558034, 4764, 2748,839.578, 0.0240036
benchmarks/random_n10//10_1_1083.in, 0, 10.0282, 9.56284, 10.5189, 0.0420223, 0.0313964, 0.0562445, 91040, 15273,216.05, 0.328457
benchmarks/random_n10//10_1_1086.in, 0, 1.18156, 1.15552, 1.21196, 0.850144, 0.801643, 0.90158, 1429, 1230,1252.22, 0.0102287
benchmarks/random_n10//10_1_1088.in, 0, 1.29781, 1.26614, 1.33324, 0.765684, 0.717322, 0.817306, 2145, 1717,1090.22, 0.0141902
benchmarks/random_n10//10_1_108.in, 0, 656.833, 301.404, 1432.8, 0, 1.63392e-17, 1.39525, 100000, 3941,64.2154, 0.375616
benchmarks/random_n10//10_1_1091.in, 0, 1.10771, 1.08569, 1.13539, 0.886968, 0.838415, 0.938332, 900, 833,1504.1, 0.00711171
benchmarks/random_n10//10_1_1093.in, 0, 1.36466, 1.32983, 1.40315, 0.735624, 0.687328, 0.787314, 2560, 1946,1377.61, 0.0134743
benchmarks/random_n10//10_1_1096.in, 0, 1.06602, 1.04674, 1.09325, 0.932039, 0.883409, 0.983346, 581, 549,1508.12, 0.00663228
benchmarks/random_n10//10_1_1099.in, 0, 3.4387, 3.2802, 3.60821, 0.242702, 0.207161, 0.284341, 11724, 4123,452.055, 0.0480485
benchmarks/random_n10//10_1_109.in, 0, 7.12724, 6.79685, 7.47645, 0.0770289, 0.0611061, 0.0971008, 43197, 10363,149.476, 0.16002
benchmarks/random_n10//10_1_10.in, 0, 2450, 433.185, 13878.4, 0, 0, 21.7264, 100000, 2450,10.7534, 0.363417
benchmarks/random_n10//10_1_1101.in, 0, 25.1667, 22.7871, 27.8061, 0.00537634, 0.00133503, 0.0216513, 100000, 9362,514.638, 0.365558
benchmarks/random_n10//10_1_1104.in, 0, 1.17659, 1.1508, 1.20678, 0.84, 0.791493, 0.89148, 1405, 1206,1487.95, 0.0128281
benchmarks/random_n10//10_1_1106.in, 0, 1.4, 1.36335, 1.44034, 0.712027, 0.663796, 0.763763, 2717, 2037,976.003, 0.0184537
benchmarks/random_n10//10_1_1109.in, 0, 1.28201, 1.2513, 1.31648, 0.797256, 0.748842, 0.8488, 2123, 1682,1500.26, 0.0129126
benchmarks/random_n10//10_1_110.in, 0, 1055, 186.933, 5975.81, 0, 0, 21.6801, 100000, 1055,40.5354, 0.361253
benchmarks/random_n10//10_1_1111.in, 0, 1.21034, 1.18281, 1.24201, 0.791444, 0.743043, 0.842998, 1608, 1358,1195.05, 0.013058
benchmarks/random_n10//10_1_1114.in, 0, 1.36468, 1.32947, 1.40366, 0.711414, 0.663176, 0.763161, 2490, 1901,1005.2, 0.0150896
benchmarks/random_n10//10_1_1116.in, 0, 1.14459, 1.12042, 1.17362, 0.869757, 0.821218, 0.921165, 1173, 1037,1361.34, 0.00913709
benchmarks/random_n10//10_1_1119.in, 0, 1.07759, 1.05735, 1.10496, 0.924138, 0.875505, 0.975472, 659, 625,1763.09, 0.00544275
benchmarks/random_n10//10_1_111.in, 0, 3.65989, 3.49108, 3.84014, 0.205858, 0.174152, 0.243337, 12572, 4498,140.195, 0.0530723
benchmarks/random_n10//10_1_1122.in, 0, 1.37683, 1.34134, 1.41602, 0.724355, 0.676089, 0.776066, 2543, 1973,1104.33, 0.0140343
benchmarks/random_n10//10_1_1124.in, 0, 1.10982, 1.08782, 1.13732, 0.868217, 0.819658, 0.919652, 981, 859,1497.7, 0.00701103
benchmarks/random_n10//10_1_1127.in, 0, 1.63987, 1.59056, 1.6933, 0.605882, 0.557963, 0.657917, 3821, 2509,1053.13, 0.0202833
benchmarks/random_n10//10_1_1129.in, 0, 1.046, 1.02916, 1.07258, 0.934625, 0.885989, 0.98593, 462, 432,1804.19, 0.00693072
benchmarks/random_n10//10_1_112.in, 0, 3.15584, 3.01057, 3.31161, 0.245887, 0.20969, 0.288334, 9327, 3645,124.802, 0.0390256
benchmarks/random_n10//10_1_1132.in, 0, 3.77635, 3.60208, 3.96228, 0.222043, 0.18883, 0.261098, 14032, 4694,528.689, 0.0586861
benchmarks/random_n10//10_1_1135.in, 0, 1.26445, 1.23442, 1.29832, 0.790182, 0.74177, 0.841754, 1942, 1597,1047.15, 0.0121654
benchmarks/random_n10//10_1_1137.in, 0, 1.10887, 1.0866, 1.13686, 0.900538, 0.851944, 0.951904, 902, 825,1609.61, 0.00698096
benchmarks/random_n10//10_1_113.in, 0, 19.8742, 18.41, 21.4615, 0.00806452, 0.00319112, 0.0203804, 100000, 12322,112.309, 0.370384
benchmarks/random_n10//10_1_1140.in, 0, 1.24918, 1.21983, 1.28246, 0.789216, 0.74081, 0.840785, 1837, 1529,1330.11, 0.0112442
benchmarks/random_n10//10_1_1142.in, 0, 1.11358, 1.09103, 1.14171, 0.898172, 0.849593, 0.949529, 949, 853,1525.21, 0.00781781
benchmarks/random_n10//10_1_1145.in, 0, 1.05833, 1.03994, 1.0852, 0.93125, 0.882666, 0.982508, 544, 508,1819.18, 0.00570519
benchmarks/random_n10//10_1_1148.in, 0, 1.12106, 1.09799, 1.14956, 0.901639, 0.853037, 0.95301, 958, 889,1639.2, 0.007589
benchmarks/random_n10//10_1_114.in, 0, 2.37017, 2.2671, 2.48162, 0.368324, 0.321744, 0.421648, 5103, 2574,156.849, 0.0235978
benchmarks/random_n10//10_1_1150.in, 0, 1.12748, 1.10388, 1.15643, 0.914604, 0.865989, 0.965949, 992, 911,1339.2, 0.00816646
benchmarks/random_n10//10_1_1153.in, 0, 1.1314, 1.10803, 1.15981, 0.865116, 0.816597, 0.916518, 1102, 973,1285.96, 0.0101459
benchmarks/random_n10//10_1_1156.in, 0, 1.14175, 1.11783, 1.17053, 0.853821, 0.805308, 0.905255, 1188, 1031,1557.14, 0.00908239
benchmarks/random_n10//10_1_1158.in, 0, 1.19891, 1.17202, 1.22999, 0.843978, 0.795459, 0.895456, 1522, 1314,1221.47, 0.0137669
benchmarks/random_n10//10_1_115.in, 0, 1.7362, 1.68092, 1.79598, 0.561911, 0.514133, 0.614129, 3922, 2580,185.633, 0.0201287
benchmarks/random_n10//10_1_1161.in, 0, 1.76667, 1.70828, 1.82987, 0.528369, 0.480739, 0.580717, 4126, 2491,611.483, 0.0214254
benchmarks/random_n10//10_1_1164.in, 0, 1.32221, 1.28954, 1.35856, 0.766328, 0.71798, 0.817932, 2328, 1822,1049.51, 0.012724
benchmarks/random_n10//10_1_1166.in, 0, 1.11622, 1.09358, 1.14433, 0.890166, 0.841582, 0.941555, 952, 874,1463.76, 0.00797176
benchmarks/random_n10//10_1_1169.in, 0, 1.25738, 1.22737, 1.29134, 0.752459, 0.704129, 0.804106, 1875, 1534,1131.65, 0.0101259
benchmarks/random_n10//10_1_116.in, 0, 506, 139.333, 1844.56, 0, 0, 6.97529, 100000, 1012,55.4785, 0.371952
benchmarks/random_n10//10_1_1172.in, 0, 3.37311, 3.21771, 3.53939, 0.267227, 0.229307, 0.311417, 10836, 4014,732.307, 0.0451378
benchmarks/random_n10//10_1_1174.in, 0, 1.0807, 1.05983, 1.10886, 0.942105, 0.893462, 0.993397, 656, 616,1855.67, 0.00577525
benchmarks/random_n10//10_1_1177.in, 0, 1.14984, 1.12532, 1.17915, 0.877307, 0.828743, 0.928718, 1216, 1059,1399.41, 0.00840812
benchmarks/random_n10//10_1_117.in, 0, 1.80382, 1.74342, 1.86913, 0.521955, 0.474345, 0.574343, 4113, 2547,185.475, 0.0207341
benchmarks/random_n10//10_1_1180.in, 0, 1.24756, 1.21836, 1.28065, 0.805375, 0.756935, 0.856914, 1857, 1532,982.631, 0.0106292
benchmarks/random_n10//10_1_1183.in, 0, 1.12222, 1.09924, 1.15053, 0.887654, 0.839104, 0.939014, 1011, 909,1617.07, 0.00839779
benchmarks/random_n10//10_1_1185.in, 0, 1.13879, 1.11488, 1.16768, 0.880546, 0.832004, 0.931921, 1139, 1001,1402.95, 0.00889402
benchmarks/random_n10//10_1_1188.in, 0, 1.09407, 1.073, 1.12122, 0.891462, 0.8429, 0.942821, 829, 756,1656.88, 0.00708246
benchmarks/random_n10//10_1_118.in, 0, 23.5598, 21.6312, 25.6687, 0.0059761, 0.00186612, 0.019138, 100000, 11827,102.558, 0.376854
benchmarks/random_n10//10_1_1191.in, 0, 1.69415, 1.64146, 1.75116, 0.579122, 0.531293, 0.631258, 4083, 2548,940.324, 0.0199269
benchmarks/random_n10//10_1_1193.in, 0, 1.15328, 1.12872, 1.18251, 0.845666, 0.797156, 0.897128, 1264, 1091,1500.74, 0.00897889
benchmarks/random_n10//10_1_1196.in, 0, 2.32535, 2.22492, 2.434, 0.370507, 0.323888, 0.423836, 5492, 2523,475.422, 0.0249631
benchmarks/random_n10//10_1_1199.in, 0, 1.18338, 1.15725, 1.21385, 0.843362, 0.794855, 0.894829, 1462, 1239,1671.23, 0.010565
benchmarks/random_n10//10_1_119.in, 0, 27.044, 24.5276, 29.8296, 0.00259067, 0.00041477, 0.0161815, 100000, 10439,83.299, 0.376542
benchmarks/random_n10//10_1_11.in, 0, 1569, 277.667, 8887.58, 0, 0, 21.7068, 100000, 1569,10.5441, 0.366411
benchmarks/random_n10//10_1_1202.in, 0, 6.98897, 6.66509, 7.33135, 0.08, 0.0636703, 0.100518, 45783, 10134,359.891, 0.166802
